,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Overall_score,housing age,remod age,Exter Score,Bsmt score,Bsmt Finished Area,BsmtFin Score,Gr Liv Calc,total_bath_rooms,Garage years,Garage_Area_Per_Car,Total_Porch_Area,Season
1475,2491,532376080,20,RL,73,9308,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1.0,5,5,1965,1965,Gable,CompShg,HdBoard,NIL,None,0.0,CBlock,3,3,1,2,554.0,0,0.0,430.0,984.0,GasA,4,Y,984,0,0,984,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,1965.0,1.0,1.0,310.0,3.0,Y,0,0,0,0,0,0,NA,3,NA,0,7,2006,WD ,126000,10,41,41,6,7,554.0,2,984,1.0,41.0,310.0,0,Summer
1476,601,534275100,20,RL,65,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,7,1959,1959,Hip,CompShg,MetalSd,NIL,None,0.0,CBlock,3,3,1,3,403.0,0,0.0,461.0,864.0,GasA,5,Y,864,0,0,864,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1960.0,1.0,1.0,308.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,9,2009,WD ,118000,12,50,50,6,7,403.0,3,864,1.0,49.0,308.0,0,Fall
1477,1640,527252050,120,RL,61,8035,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1.0,9,5,2006,2006,Gable,CompShg,MetalSd,NIL,BrkFace,165.0,PConc,5,3,4,5,797.0,0,0.0,815.0,1612.0,GasA,5,Y,1612,0,0,1612,1.0,0.0,2,0,2,1,5,6,Typ,1,4,Attchd,2006.0,3.0,2.0,556.0,3.0,Y,0,164,0,0,0,0,NA,0,NA,0,3,2007,WD ,319900,14,1,1,7,12,797.0,5,1612,3.0,1.0,278.0,164,Spring
1478,2926,923275080,80,RL,37,7937,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2.0,6,6,1984,1984,Gable,CompShg,HdBoard,NIL,None,0.0,CBlock,3,3,3,5,819.0,0,0.0,184.0,1003.0,GasA,4,Y,1003,0,0,1003,1.0,0.0,1,0,3,1,3,6,Typ,0,0,Detchd,1984.0,1.0,2.0,588.0,3.0,Y,120,0,0,0,0,0,NA,4,NA,0,3,2006,WD ,142500,12,22,22,6,9,819.0,5,1003,2.0,22.0,294.0,0,Spring
1479,653,535354070,20,RL,60,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,5,6,1950,1950,Gable,CompShg,Wd Sdng,NIL,None,0.0,CBlock,3,3,1,3,390.0,0,0.0,810.0,1200.0,GasA,4,Y,1200,0,0,1200,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1950.0,3.0,1.0,246.0,3.0,Y,126,0,0,0,0,0,NA,2,NA,0,8,2009,WD ,129900,11,59,59,6,7,390.0,3,1200,1.0,59.0,246.0,0,Summer
1480,2406,528181030,120,RL,48,6955,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1.0,7,5,2005,2006,Gable,CompShg,VinylSd,NIL,Stone,94.0,PConc,4,3,1,0,0.0,0,0.0,1368.0,1368.0,GasA,5,Y,1368,0,0,1368,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,2005.0,2.0,2.0,474.0,3.0,Y,132,35,0,0,0,0,NA,0,NA,0,9,2006,New,202500,12,1,0,7,8,0.0,0,1368,2.0,1.0,237.0,35,Fall
1481,2701,904100170,20,RL,100,21370,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Norm,Norm,1Fam,1.0,5,5,1950,1950,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,Y,1640,0,0,1640,0.0,0.0,1,0,3,1,3,7,Min1,1,4,Attchd,1950.0,2.0,2.0,394.0,3.0,Y,0,0,225,0,0,0,NA,0,Shed,600,6,2006,WD ,131000,10,56,56,6,0,0.0,0,1640,1.0,56.0,197.0,225,Summer
1482,1472,907295100,90,RM,83,10126,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,Duplex,2.0,6,5,1997,1998,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,4,5,1593.0,1,162.0,83.0,1838.0,GasA,5,Y,1838,0,0,1838,2.0,0.0,2,0,2,2,3,8,Typ,0,0,Attchd,1998.0,1.0,3.0,721.0,3.0,Y,160,67,0,0,0,0,NA,0,NA,0,7,2008,WD ,185000,11,11,10,7,11,1755.0,6,1838,4.0,10.0,240.33333333333334,67,Summer
1483,417,527455080,160,RL,24,2364,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2.0,6,5,1978,1978,Gable,CompShg,Plywood,BrkComm,None,0.0,CBlock,4,3,1,4,279.0,0,0.0,576.0,855.0,GasA,4,Y,855,601,0,1456,0.0,0.0,2,1,3,1,3,6,Typ,1,3,Attchd,1978.0,3.0,2.0,440.0,3.0,Y,147,0,0,0,0,0,NA,0,NA,0,4,2009,WD ,138000,11,31,31,7,8,279.0,4,1456,3.0,31.0,220.0,0,Spring
1484,2664,902329070,70,RM,60,3600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.0,6,7,1910,1993,Gable,CompShg,VinylSd,NIL,None,0.0,CBlock,3,3,1,0,0.0,0,0.0,684.0,684.0,GasA,5,N,684,684,0,1368,0.0,0.0,1,0,3,1,3,7,Typ,0,0,Detchd,1930.0,1.0,1.0,216.0,2.0,N,0,158,0,0,0,0,NA,0,NA,0,10,2006,WD ,114504,13,96,13,6,7,0.0,0,1368,1.0,76.0,216.0,158,Fall
1485,283,908225320,50,RL,52,8741,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5,6,4,1945,1950,Gable,CompShg,VinylSd,NIL,None,0.0,CBlock,3,2,1,1,94.0,0,0.0,641.0,735.0,GasA,4,Y,798,689,0,1487,0.0,0.0,1,1,3,1,3,7,Typ,1,4,Detchd,1949.0,1.0,1.0,220.0,3.0,Y,0,140,0,0,0,0,NA,3,NA,0,4,2010,WD ,113000,10,65,60,6,6,94.0,1,1487,2.0,61.0,220.0,140,Spring
1486,302,910202060,50,RM,40,5436,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5,4,8,1922,2007,Gable,CompShg,VinylSd,NIL,None,0.0,BrkTil,3,3,1,3,735.0,0,0.0,61.0,796.0,GasA,3,Y,796,358,0,1154,1.0,0.0,1,0,3,1,4,7,Typ,0,0,Detchd,1922.0,1.0,1.0,240.0,3.0,N,0,96,0,0,0,0,NA,3,NA,0,5,2010,WD ,125500,12,88,3,7,7,735.0,3,1154,2.0,88.0,240.0,96,Spring
1487,2053,905102010,80,RL,65,14149,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2.0,5,8,1964,2001,Hip,CompShg,HdBoard,NIL,BrkFace,50.0,CBlock,3,3,4,1,68.0,3,722.0,190.0,980.0,GasA,4,Y,1020,0,0,1020,0.0,1.0,2,0,3,1,3,5,Typ,1,1,Detchd,1970.0,1.0,2.0,528.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,5,2007,WD ,165000,13,43,6,8,10,790.0,4,1020,3.0,37.0,264.0,0,Spring
1488,2662,902325160,50,RM,63,5000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5,5,4,1900,1950,Gable,CompShg,Wd Sdng,NIL,None,0.0,BrkTil,3,3,1,0,0.0,0,0.0,540.0,540.0,GasA,3,N,889,551,0,1440,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1940.0,1.0,1.0,352.0,3.0,Y,0,0,77,0,0,0,NA,0,NA,0,4,2006,WD ,79000,9,106,56,6,7,0.0,0,1440,1.0,66.0,352.0,77,Spring
1489,99,533212060,160,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2.0,6,5,2005,2005,Gable,CompShg,VinylSd,NIL,BrkFace,216.0,PConc,4,3,1,5,376.0,0,0.0,224.0,600.0,GasA,5,Y,600,636,0,1236,1.0,0.0,2,1,2,1,4,4,Typ,0,0,Detchd,2005.0,2.0,2.0,480.0,3.0,Y,0,166,0,0,0,0,NA,0,NA,0,5,2010,WD ,152000,11,5,5,7,8,376.0,5,1236,4.0,5.0,240.0,166,Spring
1490,2674,903225090,50,RM,50,5000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5,6,7,1947,1950,Gable,CompShg,CemntBd,NIL,None,0.0,CBlock,3,3,1,4,399.0,0,0.0,605.0,1004.0,GasA,5,Y,1004,660,0,1664,0.0,0.0,2,0,3,1,3,7,Typ,2,4,Detchd,1950.0,1.0,2.0,420.0,3.0,Y,0,24,36,0,0,0,NA,0,NA,0,10,2006,WD ,159000,13,59,56,7,7,399.0,4,1664,2.0,56.0,210.0,60,Fall
1491,1218,534428020,20,RL,73,12493,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,4,5,1960,1960,Gable,CompShg,Wd Sdng,NIL,None,0.0,PConc,3,3,1,4,419.0,2,306.0,375.0,1100.0,GasA,4,Y,1100,0,0,1100,1.0,0.0,1,0,3,1,3,6,Typ,1,1,Attchd,1960.0,2.0,1.0,312.0,3.0,Y,355,0,0,0,0,0,NA,2,NA,0,4,2008,WD ,141000,9,48,48,6,7,725.0,6,1100,2.0,48.0,312.0,0,Spring
1492,2547,534403400,20,RL,73,10368,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1.0,6,6,1964,1964,Hip,CompShg,HdBoard,NIL,BrkFace,112.0,CBlock,3,3,1,4,260.0,1,748.0,0.0,1008.0,GasA,5,Y,1488,0,0,1488,1.0,0.0,1,1,3,1,3,7,Typ,1,4,Attchd,1964.0,3.0,2.0,430.0,3.0,Y,154,60,0,0,0,0,NA,0,NA,0,4,2006,WD ,167000,12,42,42,6,7,1008.0,5,1488,3.0,42.0,215.0,60,Spring
1493,197,903227150,50,RM,53,6360,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5,5,6,1942,1950,Gable,CompShg,MetalSd,NIL,Stone,300.0,CBlock,3,3,1,2,360.0,1,159.0,316.0,835.0,GasA,4,Y,955,498,0,1453,0.0,0.0,1,1,3,1,4,7,Min2,2,2,Detchd,1942.0,1.0,1.0,240.0,3.0,Y,0,0,35,0,148,0,NA,0,NA,0,3,2010,WD ,132000,11,68,60,6,7,519.0,3,1453,2.0,68.0,240.0,183,Spring
1494,2091,906201022,20,RL,114,10357,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1.0,7,5,1990,1991,Hip,CompShg,HdBoard,NIL,None,0.0,PConc,4,3,2,5,738.0,0,0.0,172.0,910.0,GasA,3,Y,1442,0,0,1442,1.0,0.0,2,0,3,1,4,6,Typ,1,3,Attchd,1990.0,3.0,2.0,719.0,3.0,Y,0,244,0,0,0,0,NA,0,NA,0,5,2007,WD ,179900,12,17,16,7,9,738.0,5,1442,3.0,17.0,359.5,244,Spring
1495,87,532377060,20,RL,73,9819,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.0,5,5,1967,1967,Gable,CompShg,MetalSd,NIL,BrkFace,31.0,CBlock,3,3,1,3,450.0,0,0.0,432.0,882.0,GasA,4,Y,900,0,0,900,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1970.0,1.0,1.0,280.0,3.0,Y,0,0,0,0,0,0,NA,3,NA,0,2,2010,WD ,122000,10,43,43,7,7,450.0,3,900,1.0,40.0,280.0,0,Winter
1496,690,535476240,20,RL,80,7936,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.0,6,6,1963,1963,Hip,CompShg,HdBoard,NIL,None,0.0,CBlock,3,3,1,3,826.0,0,0.0,219.0,1045.0,GasA,4,Y,1045,0,0,1045,1.0,0.0,1,0,3,1,3,6,Typ,1,2,Attchd,1963.0,2.0,1.0,264.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,4,2009,WD ,127000,12,46,46,6,7,826.0,3,1045,2.0,46.0,264.0,0,Spring
1497,2364,527427210,120,RH,26,8773,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,TwnhsE,1.0,6,5,2002,2002,Gable,CompShg,MetalSd,NIL,None,0.0,PConc,4,3,1,5,951.0,0,0.0,536.0,1487.0,GasA,5,Y,1419,0,0,1419,1.0,0.0,2,0,2,1,4,4,Typ,0,0,Attchd,2002.0,3.0,2.0,543.0,3.0,Y,196,68,0,0,0,0,NA,0,NA,0,9,2006,WD ,190000,11,4,4,7,8,951.0,5,1419,3.0,4.0,271.5,68,Fall
1498,2050,905100080,85,RL,75,11235,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2.0,5,5,1964,1980,Gable,CompShg,HdBoard,NIL,BrkFace,30.0,CBlock,4,3,3,3,785.0,0,0.0,635.0,1420.0,GasA,3,Y,1452,0,0,1452,1.0,0.0,1,0,2,1,3,6,Min2,1,3,Detchd,1964.0,1.0,2.0,572.0,3.0,Y,92,0,88,0,0,0,NA,0,NA,0,11,2007,WD ,158450,10,43,27,6,10,785.0,3,1452,2.0,43.0,286.0,88,Fall
1499,769,905101260,80,RL,70,12886,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2.0,5,6,1963,1999,Gable,CompShg,HdBoard,NIL,None,0.0,CBlock,4,3,3,4,444.0,0,0.0,76.0,520.0,GasA,5,Y,1464,0,0,1464,0.0,1.0,2,0,3,1,3,6,Min2,1,3,Attchd,1997.0,2.0,2.0,480.0,3.0,Y,302,0,0,0,100,0,NA,0,NA,0,10,2009,WD ,175000,11,46,10,6,10,444.0,4,1464,3.0,12.0,240.0,100,Fall
1500,348,527108070,20,RL,42,14892,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1.0,9,5,2006,2007,Gable,CompShg,VinylSd,NIL,Stone,160.0,PConc,5,3,4,5,1320.0,0,0.0,426.0,1746.0,GasA,5,Y,1746,0,0,1746,1.0,0.0,2,0,3,1,5,7,Typ,2,4,Attchd,2006.0,3.0,3.0,758.0,3.0,Y,201,39,0,0,0,0,NA,0,NA,0,10,2009,WD ,377500,14,3,2,8,12,1320.0,5,1746,3.0,3.0,252.66666666666666,39,Fall
1501,200,903233120,50,RM,52,6240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5,5,5,1930,1950,Gable,CompShg,MetalSd,NIL,None,0.0,BrkTil,3,3,1,1,448.0,0,0.0,480.0,928.0,GasA,4,Y,928,608,0,1536,0.0,0.0,2,0,4,1,3,7,Typ,1,4,Detchd,1930.0,1.0,2.0,480.0,3.0,Y,0,10,0,0,0,0,NA,3,NA,0,3,2010,WD ,138400,10,80,60,6,7,448.0,1,1536,2.0,80.0,240.0,10,Spring
1502,2759,906392100,20,RL,78,11645,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.0,7,5,2005,2005,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,3,5,1300.0,0,0.0,434.0,1734.0,GasA,5,Y,1734,0,0,1734,1.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,2005.0,3.0,2.0,660.0,3.0,Y,160,24,0,0,0,0,NA,0,NA,0,1,2006,WD ,260000,12,1,1,7,10,1300.0,5,1734,3.0,1.0,330.0,24,Winter
1503,1700,528114050,20,RL,110,14977,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1.0,8,5,2006,2007,Gable,CompShg,VinylSd,NIL,BrkFace,304.0,PConc,5,3,4,5,1350.0,0,0.0,626.0,1976.0,GasA,5,Y,1976,0,0,1976,1.0,0.0,2,0,2,1,4,7,Typ,1,5,Attchd,2006.0,2.0,3.0,908.0,3.0,Y,250,63,0,0,0,0,NA,0,NA,0,7,2007,New,440000,13,1,0,7,12,1350.0,5,1976,3.0,1.0,302.6666666666667,63,Summer
1504,876,907290070,20,RL,70,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.0,7,5,2001,2001,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,1,0,0.0,0,0.0,1212.0,1212.0,GasA,5,Y,1212,0,0,1212,0.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,2001.0,2.0,2.0,573.0,3.0,Y,356,0,0,0,0,0,NA,0,NA,0,6,2009,WD ,178000,12,8,8,7,8,0.0,0,1212,2.0,8.0,286.5,0,Summer
1505,2536,534201280,20,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.0,5,5,1968,1968,Hip,CompShg,HdBoard,NIL,BrkFace,168.0,CBlock,3,3,3,3,1016.0,0,0.0,36.0,1052.0,GasA,3,Y,1052,0,0,1052,1.0,0.0,1,1,3,1,3,5,Typ,0,0,Attchd,1968.0,2.0,1.0,288.0,3.0,Y,356,0,0,0,0,0,NA,2,NA,0,11,2006,WD ,138500,10,38,38,6,9,1016.0,3,1052,3.0,38.0,288.0,0,Fall
1506,1821,532354060,20,RL,70,7420,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.0,5,5,1962,1962,Hip,CompShg,MetalSd,NIL,None,0.0,CBlock,3,3,1,2,417.0,0,0.0,640.0,1057.0,GasA,4,Y,1057,0,0,1057,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Detchd,1977.0,3.0,2.0,576.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,4,2007,WD ,132000,10,45,45,6,7,417.0,2,1057,1.0,30.0,288.0,0,Spring
1507,2743,905452150,50,RL,75,9525,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5,6,5,1953,1953,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,3,3,1,1,468.0,0,0.0,532.0,1000.0,GasA,4,Y,1068,541,0,1609,0.0,0.0,1,1,5,1,3,7,Typ,0,0,Attchd,1953.0,1.0,1.0,305.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,7,2006,WD ,149900,11,53,53,6,7,468.0,1,1609,2.0,53.0,305.0,0,Summer
1508,1329,903204010,50,RM,53,7425,Pave,NA,IR1,Bnk,AllPub,Corner,Gtl,BrkSide,RRAn,Artery,1Fam,1.5,7,7,1945,1950,Gable,CompShg,Wd Sdng,NIL,None,0.0,CBlock,3,2,1,0,0.0,0,0.0,672.0,672.0,GasA,3,Y,1195,473,0,1668,0.0,0.0,1,1,3,1,4,8,Typ,0,0,Attchd,1945.0,1.0,1.0,252.0,3.0,Y,210,0,0,0,0,0,NA,0,NA,0,8,2008,WD ,108000,14,63,58,6,6,0.0,0,1668,2.0,63.0,252.0,0,Summer
1509,1451,907203090,20,RL,88,7990,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1.0,5,6,1975,1975,Hip,CompShg,HdBoard,NIL,None,0.0,CBlock,4,3,1,0,0.0,0,0.0,924.0,924.0,GasA,4,Y,924,0,0,924,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,1981.0,1.0,1.0,280.0,3.0,Y,0,0,0,0,0,0,NA,3,NA,0,4,2008,WD ,110000,11,33,33,6,8,0.0,0,924,1.0,27.0,280.0,0,Spring
1510,936,909451180,160,RM,24,1300,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2.0,6,6,1980,1980,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,4,3,1,4,285.0,0,0.0,276.0,561.0,GasA,4,Y,561,668,0,1229,0.0,0.0,1,1,2,1,3,5,Typ,1,3,Attchd,1980.0,3.0,2.0,462.0,3.0,Y,150,0,0,0,0,0,NA,4,NA,0,5,2009,WD ,124000,12,29,29,6,8,285.0,4,1229,2.0,29.0,231.0,0,Spring
1511,1948,535376010,45,RL,55,5500,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5,4,6,1956,1956,Gable,CompShg,MetalSd,NIL,None,0.0,CBlock,3,3,1,0,0.0,0,0.0,882.0,882.0,GasA,5,Y,882,0,0,882,0.0,0.0,1,0,1,1,3,4,Typ,0,0,NA,1956.0,0.0,0.0,0.0,0.0,Y,0,0,0,0,0,0,NA,3,NA,0,4,2007,WD ,103200,10,51,51,6,7,0.0,0,882,1.0,51.0,0.0,0,Spring
1512,1839,533208020,120,FV,40,3606,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1.0,7,5,2006,2007,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,5,4,1,5,937.0,0,0.0,415.0,1352.0,GasA,5,Y,1352,0,0,1352,1.0,0.0,2,0,2,1,4,5,Typ,1,4,Attchd,2006.0,2.0,2.0,466.0,3.0,Y,0,241,0,0,0,0,NA,0,NA,0,8,2007,New,194000,12,1,0,7,10,937.0,5,1352,3.0,1.0,233.0,241,Summer
1513,2057,905104170,20,RL,73,8978,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1.0,5,5,1968,1968,Gable,CompShg,Plywood,NIL,None,0.0,PConc,3,3,1,0,0.0,0,0.0,948.0,948.0,GasA,4,Y,948,0,0,948,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1968.0,1.0,1.0,300.0,3.0,Y,147,0,0,0,0,0,NA,0,NA,0,5,2007,WD ,108000,10,39,39,6,7,0.0,0,948,1.0,39.0,300.0,0,Spring
1514,558,532354230,20,RL,73,9079,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.0,5,5,1961,1961,Gable,CompShg,Wd Sdng,Plywood,None,0.0,CBlock,3,3,1,3,864.0,0,0.0,0.0,864.0,GasA,4,Y,864,0,0,864,0.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,1961.0,1.0,1.0,440.0,3.0,Y,158,0,0,0,0,0,NA,0,NA,0,7,2009,WD ,122000,10,48,48,6,7,864.0,3,864,1.0,48.0,440.0,0,Summer
1515,2731,905351045,150,RL,73,1700,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5,7,5,1980,1981,Gable,CompShg,VinylSd,NIL,None,0.0,PConc,4,3,2,5,397.0,0,0.0,33.0,430.0,GasA,4,Y,880,680,140,1700,1.0,0.0,2,1,2,1,4,7,Typ,0,0,Basment,1980.0,3.0,1.0,450.0,3.0,Y,188,36,0,0,200,0,NA,0,NA,0,4,2006,WD ,148400,12,26,25,7,9,397.0,5,1700,4.0,26.0,450.0,236,Spring
1516,791,905451340,20,RL,68,9571,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.0,5,3,1958,1958,Gable,CompShg,BrkComm,NIL,None,0.0,CBlock,3,2,1,0,0.0,0,0.0,1276.0,1276.0,GasA,4,Y,1276,0,0,1276,0.0,0.0,1,0,3,1,3,5,Mod,0,0,Attchd,1958.0,1.0,1.0,350.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,6,2009,COD,60000,8,51,51,5,6,0.0,0,1276,1.0,51.0,350.0,0,Summer
1517,1421,906223110,20,RL,80,9938,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1.0,7,5,1994,1994,Gable,CompShg,HdBoard,NIL,BrkFace,251.0,PConc,4,3,1,5,1271.0,0,0.0,331.0,1602.0,GasA,5,Y,1626,0,0,1626,1.0,0.0,2,1,3,1,4,7,Typ,1,3,Attchd,1994.0,2.0,2.0,534.0,3.0,Y,424,40,0,0,0,0,NA,0,NA,0,4,2008,WD ,226500,12,14,14,7,8,1271.0,5,1626,4.0,14.0,267.0,40,Spring
1518,2881,911175430,20,C (all),50,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.0,2,3,1949,1950,Gable,CompShg,AsbShng,NIL,None,0.0,CBlock,3,3,3,3,50.0,0,0.0,430.0,480.0,GasA,4,N,480,0,0,480,1.0,0.0,0,0,1,1,3,4,Typ,0,0,Detchd,1958.0,1.0,1.0,308.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,10,2006,WD ,35311,5,57,56,6,9,50.0,3,480,1.0,48.0,308.0,0,Fall
1519,2820,908103310,90,RL,38,7840,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,2.0,6,5,1975,1975,Flat,Tar&Grv,Plywood,WdShing,BrkFace,355.0,CBlock,4,3,4,5,976.0,0,0.0,0.0,976.0,GasA,4,Y,1012,0,0,1012,0.0,2.0,2,0,4,0,3,4,Typ,0,0,NA,1975.0,0.0,0.0,0.0,0.0,Y,0,0,0,0,0,0,NA,0,NA,0,10,2006,WD ,127500,11,31,31,6,11,976.0,5,1012,4.0,31.0,0.0,0,Fall
1520,1609,923426010,20,RL,74,12395,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1.0,5,6,1984,1984,Gable,CompShg,HdBoard,Plywood,None,0.0,CBlock,3,3,1,4,647.0,0,0.0,217.0,864.0,GasA,4,Y,889,0,0,889,0.0,0.0,1,0,3,1,3,6,Typ,0,0,Attchd,1984.0,1.0,2.0,484.0,3.0,Y,0,0,0,0,0,0,NA,0,NA,0,4,2008,WD ,137500,11,24,24,6,7,647.0,4,889,1.0,24.0,242.0,0,Spring
